User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
10772399,male,76,188.0,90.0,30.0,109.0,40.9
10180174,female,23,171.0,63.0,24.0,104.0,40.8
15179324,male,66,181.0,88.0,28.0,104.0,41.0
13818308,male,22,202.0,105.0,30.0,113.0,41.0
14277618,male,37,180.0,77.0,24.0,104.0,40.5
13783528,female,52,158.0,60.0,23.0,109.0,40.8
14782764,female,33,170.0,65.0,30.0,105.0,41.0
12432221,female,36,177.0,73.0,30.0,109.0,40.9
11476533,male,61,166.0,69.0,29.0,106.0,40.9
17678761,male,79,188.0,93.0,21.0,107.0,40.5
12296991,male,65,190.0,91.0,27.0,114.0,40.5
12091387,female,54,194.0,94.0,27.0,108.0,40.6
17921022,female,25,165.0,63.0,26.0,113.0,40.8
16962129,female,43,188.0,83.0,25.0,113.0,40.7
14526871,male,78,181.0,82.0,28.0,112.0,40.6
15558914,female,21,172.0,71.0,27.0,108.0,40.8
15673228,male,61,185.0,92.0,30.0,111.0,41.1
10980254,male,72,181.0,88.0,27.0,111.0,40.9
19586924,female,28,175.0,66.0,30.0,107.0,41.5
12136817,female,30,172.0,70.0,23.0,102.0,40.6
16502148,female,55,162.0,64.0,26.0,107.0,40.8
10117681,male,79,176.0,82.0,30.0,109.0,40.8
16879903,female,25,148.0,44.0,29.0,110.0,40.7
19542252,male,34,172.0,77.0,25.0,105.0,40.7
12218567,male,32,176.0,74.0,21.0,106.0,40.5
16678183,female,24,169.0,68.0,22.0,105.0,40.5
17283009,male,26,191.0,93.0,25.0,105.0,40.9
14380865,female,73,184.0,83.0,25.0,121.0,40.6
12166146,male,29,184.0,85.0,24.0,105.0,40.9
10832260,female,56,174.0,72.0,25.0,108.0,40.5
15004935,male,31,189.0,88.0,27.0,110.0,40.6
14795428,male,45,179.0,79.0,28.0,108.0,40.4
12260959,male,39,185.0,87.0,26.0,110.0,40.9
10234654,female,62,160.0,64.0,25.0,104.0,40.8
18309426,male,38,184.0,87.0,21.0,98.0,40.7
13879882,female,55,162.0,57.0,28.0,122.0,40.9
17199587,female,64,153.0,53.0,24.0,108.0,40.4
13925458,female,39,170.0,75.0,26.0,106.0,40.7
10187012,male,28,194.0,95.0,24.0,106.0,40.5
19814184,female,34,149.0,52.0,23.0,98.0,40.7
13678213,male,23,201.0,101.0,27.0,103.0,40.9
15072303,female,24,167.0,63.0,26.0,107.0,40.8
14928021,female,37,147.0,49.0,27.0,102.0,40.3
11144277,female,44,177.0,71.0,24.0,104.0,40.5
10426862,female,24,169.0,59.0,21.0,109.0,40.6
12607296,male,61,184.0,86.0,22.0,101.0,40.8
15639481,female,45,174.0,68.0,24.0,103.0,40.4
12869049,female,38,179.0,79.0,29.0,114.0,40.7
15327195,female,74,163.0,64.0,25.0,103.0,40.7
16136706,female,64,167.0,62.0,21.0,104.0,40.4
13841253,male,33,193.0,97.0,27.0,103.0,40.8
10386905,male,26,187.0,85.0,25.0,107.0,40.5
16929476,male,26,194.0,89.0,29.0,110.0,40.6
19654276,male,42,178.0,78.0,25.0,103.0,40.7
11847975,male,38,177.0,79.0,21.0,99.0,40.6
14788249,female,33,182.0,76.0,29.0,101.0,40.9
12466516,male,32,177.0,77.0,29.0,102.0,40.6
13755135,female,58,154.0,61.0,22.0,103.0,40.5
19114972,female,30,167.0,65.0,22.0,98.0,40.7
10323122,female,42,158.0,60.0,24.0,99.0,40.7
18867069,female,47,152.0,55.0,28.0,106.0,40.8
15735613,female,52,191.0,86.0,24.0,105.0,40.7
12806997,female,62,152.0,54.0,24.0,108.0,40.9
11597377,male,24,177.0,71.0,27.0,109.0,40.8
13801732,female,59,172.0,73.0,23.0,107.0,40.3
12381944,female,27,158.0,59.0,24.0,106.0,40.4
17990990,female,59,159.0,61.0,24.0,102.0,40.8
10696688,male,27,175.0,80.0,27.0,101.0,40.9
13463250,male,44,186.0,93.0,21.0,93.0,40.4
13782923,female,42,173.0,71.0,27.0,106.0,40.9
16636605,female,68,168.0,70.0,23.0,108.0,40.6
13593725,male,37,181.0,86.0,22.0,97.0,40.6
10561982,female,24,144.0,47.0,24.0,105.0,40.6
11937067,female,54,171.0,70.0,26.0,111.0,41.0
15939330,male,68,163.0,62.0,29.0,112.0,40.8
11161294,female,45,168.0,71.0,29.0,113.0,40.9
12816531,male,64,194.0,96.0,27.0,106.0,40.7
12549363,female,45,154.0,52.0,26.0,107.0,40.6
17237660,male,38,174.0,74.0,28.0,102.0,40.9
12876427,female,64,186.0,83.0,29.0,117.0,40.9
19434121,female,20,169.0,61.0,28.0,102.0,41.0
13635516,male,36,190.0,91.0,27.0,109.0,40.7
10044198,male,69,185.0,85.0,30.0,113.0,40.7
10921040,male,36,179.0,83.0,23.0,109.0,40.5
17605801,male,57,188.0,88.0,26.0,101.0,41.3
18288565,female,23,151.0,48.0,29.0,110.0,40.9
13914695,female,52,164.0,59.0,24.0,101.0,40.9
16190465,female,38,159.0,64.0,21.0,104.0,40.3
10736076,female,53,139.0,48.0,29.0,101.0,40.6
11898562,male,30,189.0,90.0,22.0,110.0,40.7
12072273,female,57,160.0,67.0,27.0,109.0,40.6
16685853,female,21,156.0,54.0,26.0,93.0,40.9
10030610,male,62,196.0,93.0,26.0,106.0,40.8
13423522,female,58,171.0,68.0,30.0,102.0,40.7
15173106,female,20,164.0,63.0,22.0,113.0,40.5
14337029,male,38,198.0,106.0,26.0,99.0,40.8
11185403,male,65,190.0,94.0,26.0,102.0,40.9
18407550,male,40,182.0,81.0,30.0,103.0,41.4
14053003,male,55,188.0,92.0,24.0,117.0,40.6
10744276,female,37,156.0,53.0,28.0,108.0,40.7
13993293,male,59,181.0,88.0,21.0,97.0,40.8
16894048,female,22,150.0,53.0,21.0,101.0,40.7
14935617,female,24,176.0,67.0,27.0,111.0,40.8
13811744,male,49,180.0,84.0,26.0,108.0,40.8
13058310,female,50,184.0,83.0,27.0,107.0,40.7
12988730,male,78,185.0,85.0,24.0,97.0,40.9
16611029,male,30,167.0,70.0,27.0,107.0,40.9
12638994,female,25,173.0,69.0,29.0,117.0,41.0
16452980,male,50,176.0,86.0,24.0,112.0,40.7
14821765,female,36,152.0,55.0,26.0,121.0,40.9
11518195,female,44,166.0,68.0,28.0,107.0,41.1
17860727,female,29,166.0,61.0,29.0,99.0,40.9
17765743,female,41,164.0,67.0,24.0,109.0,40.6
11256794,female,40,152.0,49.0,23.0,106.0,40.5
13704384,male,21,175.0,74.0,29.0,109.0,41.2
19349828,male,35,182.0,84.0,22.0,98.0,41.0
11100068,male,20,178.0,80.0,27.0,112.0,40.9
11102159,male,77,182.0,91.0,27.0,107.0,40.8
13836995,male,62,187.0,92.0,29.0,109.0,40.8
19644961,male,28,185.0,86.0,22.0,111.0,40.4
15609735,female,20,175.0,66.0,28.0,104.0,41.0
15662247,female,26,153.0,49.0,21.0,93.0,40.5
11899558,female,58,169.0,64.0,27.0,107.0,40.9
11685396,male,75,190.0,96.0,28.0,102.0,41.0
16370031,female,34,164.0,62.0,26.0,109.0,40.7
10263320,male,63,188.0,97.0,23.0,99.0,40.7
18014901,male,22,192.0,94.0,22.0,111.0,40.6
13020449,male,47,201.0,104.0,28.0,107.0,41.0
10492919,female,38,177.0,71.0,29.0,107.0,41.0
11436991,male,30,177.0,80.0,25.0,117.0,40.7
11030399,male,51,181.0,91.0,29.0,110.0,40.9
19564544,male,27,180.0,86.0,26.0,110.0,40.6
17010015,female,58,169.0,68.0,22.0,101.0,40.6
19999044,female,25,169.0,66.0,22.0,105.0,40.6
13383665,female,21,169.0,60.0,24.0,111.0,40.7
11858782,male,25,169.0,75.0,26.0,106.0,41.0
12056752,male,36,194.0,91.0,28.0,105.0,40.8
19134452,female,24,157.0,58.0,30.0,100.0,40.9
18525549,female,37,164.0,61.0,22.0,98.0,40.5
13394396,male,33,189.0,93.0,23.0,97.0,40.9
16859033,female,20,173.0,67.0,29.0,111.0,40.6
11544305,female,72,156.0,61.0,29.0,107.0,40.7
16121256,female,56,165.0,61.0,29.0,106.0,41.1
19098885,female,29,162.0,62.0,28.0,111.0,40.8
19606998,male,72,192.0,99.0,28.0,103.0,40.7
19822091,male,47,177.0,84.0,27.0,104.0,41.0
18287270,female,49,151.0,53.0,21.0,93.0,40.6
15916440,male,23,200.0,99.0,26.0,107.0,40.9
12297793,male,45,200.0,97.0,24.0,106.0,40.7
13607511,male,68,177.0,85.0,23.0,94.0,40.8
16645876,female,67,170.0,66.0,26.0,108.0,40.8
14907694,female,58,177.0,74.0,28.0,110.0,41.0
17918935,male,31,194.0,94.0,29.0,111.0,40.9
16126183,male,21,182.0,75.0,30.0,113.0,41.0
13871878,male,29,178.0,81.0,23.0,101.0,40.8
13369513,female,78,178.0,75.0,24.0,96.0,41.1
10860376,male,75,189.0,95.0,30.0,107.0,40.6
13867407,female,59,166.0,67.0,22.0,93.0,40.2
19990936,male,54,194.0,103.0,27.0,98.0,41.1
10636862,male,54,181.0,80.0,21.0,100.0,40.5
11275219,female,21,154.0,53.0,26.0,103.0,40.9
13798638,male,23,193.0,89.0,22.0,105.0,40.5
11922265,male,64,182.0,92.0,22.0,101.0,40.4
12275317,male,50,190.0,100.0,27.0,104.0,40.8
17690511,female,32,151.0,51.0,23.0,102.0,40.5
16888296,male,49,189.0,94.0,28.0,97.0,40.9
16852354,male,29,188.0,89.0,23.0,113.0,40.4
18423089,female,71,165.0,67.0,27.0,111.0,41.2
10240334,female,27,166.0,59.0,28.0,108.0,41.0
18590405,male,61,185.0,86.0,23.0,90.0,40.6
15450960,female,21,159.0,62.0,21.0,95.0,40.4
11183357,male,62,185.0,91.0,26.0,107.0,40.5
14129099,female,27,160.0,56.0,27.0,108.0,40.7
14221386,male,49,173.0,79.0,27.0,109.0,40.8
17488838,male,60,178.0,78.0,26.0,103.0,40.5
16727269,female,56,151.0,53.0,24.0,101.0,40.4
18078304,female,22,160.0,59.0,22.0,104.0,40.8
11323469,female,21,180.0,74.0,23.0,102.0,40.7
13210180,female,32,170.0,66.0,25.0,114.0,40.6
14969477,male,56,196.0,99.0,27.0,106.0,40.6
15116244,female,27,134.0,38.0,22.0,103.0,40.7
18450184,female,68,181.0,81.0,25.0,113.0,40.5
15500413,male,54,160.0,62.0,26.0,97.0,40.6
11975054,male,24,179.0,76.0,27.0,108.0,40.8
15288018,male,72,179.0,86.0,26.0,100.0,40.7
16428007,male,67,179.0,82.0,22.0,104.0,40.5
16688036,female,62,137.0,47.0,28.0,110.0,40.8
19842018,female,41,162.0,63.0,28.0,105.0,41.1
19000838,female,38,165.0,66.0,27.0,114.0,40.9
18139213,male,43,183.0,82.0,27.0,110.0,40.6
11486500,male,28,185.0,82.0,27.0,99.0,40.9
16975104,female,20,168.0,69.0,30.0,113.0,40.8
19012245,female,48,147.0,45.0,23.0,100.0,40.8
10909029,female,40,169.0,69.0,23.0,110.0,40.7
10248976,male,38,177.0,84.0,28.0,106.0,40.9
12498976,male,73,191.0,99.0,26.0,104.0,41.1
12880231,female,55,181.0,77.0,24.0,109.0,40.6
12906431,female,46,149.0,54.0,21.0,97.0,40.7
14402307,male,50,183.0,89.0,28.0,106.0,40.6
19198864,female,29,144.0,49.0,22.0,98.0,40.3
13338039,male,36,192.0,95.0,23.0,101.0,40.6
11633631,female,39,164.0,63.0,26.0,110.0,40.7
11966526,male,22,195.0,88.0,28.0,106.0,40.8
12746262,male,44,178.0,80.0,23.0,108.0,41.1
10741750,female,41,175.0,72.0,29.0,109.0,41.3
18890699,female,58,156.0,56.0,27.0,117.0,40.7
11293120,male,58,201.0,106.0,26.0,110.0,40.8
10907643,female,36,176.0,74.0,27.0,102.0,40.8
18206117,female,26,169.0,67.0,21.0,97.0,40.4
16686335,female,29,171.0,65.0,24.0,99.0,40.5
18359078,male,37,171.0,77.0,22.0,98.0,40.3
16244343,male,34,178.0,81.0,21.0,100.0,40.2
15327447,female,61,157.0,59.0,29.0,101.0,40.9
13060087,female,31,168.0,70.0,29.0,108.0,40.9
17754080,female,48,176.0,74.0,21.0,88.0,40.3
14590446,female,51,182.0,82.0,21.0,99.0,40.7
10763495,female,47,159.0,60.0,27.0,104.0,40.8
13564841,female,43,168.0,67.0,24.0,107.0,40.7
13196224,female,27,158.0,54.0,23.0,109.0,40.8
18567343,female,23,162.0,61.0,24.0,102.0,40.5
14003614,female,28,164.0,56.0,28.0,115.0,40.7
17587341,male,61,157.0,59.0,21.0,97.0,40.3
14029590,male,70,177.0,86.0,21.0,108.0,40.7
15817418,female,29,167.0,65.0,30.0,110.0,40.8
13311535,male,47,182.0,83.0,24.0,100.0,40.8
13370073,male,79,172.0,77.0,24.0,107.0,40.7
15712081,male,68,173.0,77.0,28.0,105.0,40.8
11478679,female,33,155.0,52.0,22.0,108.0,40.7
13348932,male,24,190.0,93.0,30.0,100.0,40.9
12653590,female,70,158.0,63.0,22.0,102.0,40.7
17097310,female,39,169.0,71.0,21.0,101.0,40.6
17844484,male,40,176.0,75.0,21.0,100.0,40.6
12508360,female,47,158.0,55.0,25.0,108.0,41.0
14332638,female,30,176.0,74.0,25.0,108.0,40.6
11736459,male,43,190.0,97.0,27.0,105.0,41.0
16167933,male,66,188.0,93.0,26.0,115.0,40.7
11931734,female,51,162.0,63.0,24.0,103.0,40.9
11022897,male,56,185.0,86.0,22.0,104.0,40.3
17208373,male,42,196.0,98.0,26.0,102.0,40.9
15232671,female,54,153.0,53.0,25.0,106.0,40.8
15091212,male,62,186.0,91.0,27.0,104.0,40.2
14918921,female,32,171.0,71.0,27.0,108.0,40.7
10908194,female,64,153.0,57.0,26.0,111.0,40.8
12577817,male,61,185.0,92.0,23.0,104.0,40.6
15008278,female,31,170.0,70.0,30.0,100.0,41.0
19195820,female,43,169.0,63.0,22.0,109.0,40.6
17364690,female,40,178.0,74.0,21.0,102.0,40.7
16094462,male,30,186.0,87.0,28.0,118.0,40.5
16254852,female,32,159.0,59.0,23.0,108.0,40.6
18672334,male,27,205.0,109.0,26.0,103.0,41.0
16521616,female,30,153.0,53.0,25.0,114.0,40.7
11989203,female,26,166.0,68.0,24.0,105.0,40.8
17605056,female,41,160.0,60.0,28.0,101.0,40.9
11603478,female,44,163.0,63.0,28.0,111.0,41.2
14724748,female,52,155.0,54.0,24.0,101.0,40.6
11648674,female,60,164.0,62.0,23.0,103.0,40.8
12895258,male,30,180.0,82.0,26.0,99.0,40.3
12955561,female,66,156.0,52.0,21.0,97.0,40.8
17567539,female,20,163.0,53.0,28.0,102.0,40.8
18788711,male,28,180.0,84.0,25.0,110.0,40.6
14508563,female,63,181.0,77.0,30.0,106.0,40.5
19266938,female,21,182.0,77.0,23.0,97.0,40.7
13115277,female,26,174.0,73.0,22.0,94.0,40.6
12240448,female,64,163.0,67.0,27.0,115.0,40.7
16518267,male,76,189.0,93.0,28.0,111.0,41.0
10099348,male,60,187.0,88.0,29.0,108.0,40.8
16550761,female,54,150.0,51.0,29.0,108.0,40.7
12140316,male,61,191.0,100.0,28.0,111.0,40.8
13799464,male,47,195.0,101.0,27.0,114.0,40.9
14357004,male,51,193.0,93.0,28.0,115.0,40.8
12361588,male,44,194.0,92.0,24.0,98.0,40.8
15773232,female,24,169.0,67.0,27.0,105.0,40.5
10443956,female,62,153.0,57.0,21.0,105.0,40.3
18679172,male,49,196.0,94.0,24.0,98.0,41.1
10952807,male,21,175.0,74.0,28.0,107.0,41.0
19243174,male,45,176.0,80.0,30.0,112.0,41.0
12796349,male,26,182.0,80.0,24.0,102.0,40.6
12383652,female,57,169.0,70.0,23.0,97.0,40.6
19067980,male,35,196.0,102.0,21.0,107.0,40.5
17769681,male,64,190.0,94.0,21.0,107.0,40.3
18996345,male,55,184.0,90.0,21.0,106.0,40.7
12954397,female,40,182.0,78.0,21.0,99.0,40.4
15838013,female,33,167.0,62.0,23.0,107.0,40.3
19932368,male,29,192.0,92.0,26.0,112.0,40.8
11126087,female,25,158.0,54.0,24.0,100.0,40.3
13394441,male,71,146.0,56.0,29.0,106.0,40.7
10806545,female,21,161.0,57.0,23.0,95.0,40.8
18534280,female,21,168.0,65.0,22.0,107.0,40.6
17916439,male,39,180.0,88.0,22.0,104.0,40.7
11694243,male,34,173.0,71.0,28.0,113.0,40.7
18535673,female,23,169.0,67.0,21.0,94.0,40.4
12330439,female,29,161.0,62.0,24.0,106.0,40.4
14315627,male,59,194.0,93.0,28.0,105.0,40.7
18867457,male,60,176.0,76.0,27.0,100.0,40.6
15901851,male,65,173.0,76.0,21.0,95.0,40.6
14504568,male,49,208.0,102.0,26.0,106.0,40.7
11583518,male,35,189.0,92.0,21.0,103.0,40.8
18111907,female,70,172.0,73.0,23.0,102.0,40.8
17882019,male,39,191.0,87.0,29.0,111.0,41.2
18717968,female,32,152.0,53.0,28.0,100.0,40.9
17543611,female,76,156.0,56.0,28.0,102.0,41.0
18191162,female,26,179.0,71.0,26.0,110.0,40.9
16933466,female,30,162.0,58.0,23.0,106.0,40.6
19274927,female,74,163.0,65.0,22.0,100.0,40.5
10637238,female,45,165.0,64.0,30.0,104.0,40.5
19244497,female,24,153.0,57.0,21.0,105.0,40.2
10219385,male,49,181.0,84.0,21.0,101.0,40.5
15106566,male,25,174.0,80.0,29.0,109.0,41.3
11255341,female,59,166.0,61.0,27.0,105.0,40.5
17891487,female,48,168.0,64.0,24.0,106.0,40.7
17450456,male,39,189.0,90.0,27.0,101.0,40.8
14467545,female,28,165.0,64.0,27.0,109.0,41.0
12075809,female,52,174.0,73.0,23.0,107.0,40.3
11188547,male,30,188.0,92.0,22.0,102.0,40.7
16021301,male,78,174.0,80.0,28.0,109.0,40.7
15150238,female,21,167.0,63.0,29.0,115.0,41.0
15300491,female,36,166.0,68.0,26.0,102.0,40.4
16458764,male,43,193.0,98.0,27.0,116.0,40.9
13585267,male,22,179.0,81.0,21.0,96.0,40.3
13066498,male,26,164.0,71.0,25.0,110.0,40.7
18152042,male,76,186.0,92.0,25.0,100.0,40.8
12990275,male,73,189.0,91.0,29.0,106.0,40.9
14851759,female,68,163.0,59.0,28.0,107.0,40.8
10101706,female,70,189.0,86.0,28.0,101.0,40.6
17976415,male,35,198.0,97.0,22.0,102.0,40.6
13535739,male,28,199.0,96.0,29.0,107.0,41.1
14653831,female,21,174.0,71.0,24.0,110.0,40.8
13597240,female,49,163.0,56.0,28.0,107.0,40.3
17461037,female,70,156.0,56.0,23.0,113.0,40.8
16938791,female,49,169.0,67.0,22.0,99.0,40.3
11564427,female,75,182.0,76.0,27.0,102.0,40.8
13972621,female,25,162.0,56.0,30.0,106.0,40.4
14106462,female,29,161.0,63.0,23.0,103.0,40.6
10806364,male,54,194.0,95.0,24.0,96.0,40.7
16395220,female,25,165.0,66.0,24.0,104.0,40.6
11047913,male,30,168.0,74.0,23.0,100.0,41.0
14645547,female,75,179.0,78.0,28.0,104.0,40.5
16094942,male,23,170.0,69.0,23.0,112.0,40.9
19694480,female,55,169.0,66.0,28.0,104.0,40.9
11719121,female,25,171.0,67.0,26.0,104.0,40.7
16370653,male,43,191.0,96.0,21.0,115.0,40.4
13290021,female,21,148.0,47.0,25.0,100.0,40.8
13897832,female,47,161.0,64.0,24.0,105.0,40.5
13486630,female,51,152.0,59.0,28.0,99.0,41.0
13371749,female,24,180.0,77.0,28.0,113.0,40.5
11970819,female,22,158.0,59.0,28.0,114.0,40.7
17716007,female,73,171.0,75.0,29.0,104.0,41.1
10038366,male,43,170.0,78.0,23.0,104.0,40.5
14643629,female,39,146.0,51.0,29.0,113.0,41.1
16916106,male,28,172.0,74.0,24.0,104.0,40.9
14735685,female,78,159.0,64.0,28.0,111.0,40.7
11763133,male,47,175.0,76.0,30.0,113.0,41.3
12411719,female,70,152.0,56.0,25.0,105.0,40.9
15628947,male,66,184.0,85.0,26.0,111.0,40.7
16068765,male,23,190.0,90.0,25.0,99.0,40.7
19687447,male,51,201.0,98.0,24.0,96.0,40.3
14381201,male,35,185.0,88.0,30.0,110.0,40.7
14677919,female,25,156.0,60.0,28.0,110.0,40.8
17399526,male,22,197.0,96.0,26.0,102.0,41.0
12154678,female,35,177.0,74.0,26.0,102.0,41.3
13972316,female,24,160.0,55.0,28.0,107.0,40.7
12848526,female,79,154.0,55.0,24.0,107.0,40.5
10925046,male,28,177.0,86.0,26.0,113.0,40.9
13628975,male,35,193.0,91.0,23.0,106.0,40.8
18920588,male,24,180.0,83.0,24.0,113.0,40.9
11353054,female,50,172.0,72.0,30.0,102.0,41.0
12733320,male,77,199.0,106.0,28.0,113.0,41.0
17888504,female,74,163.0,57.0,26.0,102.0,40.7
15159801,female,26,160.0,56.0,27.0,105.0,41.0
19011070,male,28,191.0,91.0,28.0,120.0,40.9
12492875,male,29,183.0,87.0,25.0,108.0,40.8
11134969,male,26,182.0,78.0,28.0,105.0,40.7
14700004,male,37,193.0,95.0,23.0,102.0,40.8
15760787,male,26,167.0,64.0,24.0,105.0,40.6
19799792,male,63,191.0,94.0,21.0,102.0,40.4
13182871,male,40,179.0,84.0,27.0,114.0,40.8
18718114,male,44,181.0,84.0,30.0,114.0,40.9
15419356,male,31,192.0,93.0,30.0,117.0,40.7
12449540,male,66,176.0,82.0,27.0,110.0,40.8
12396352,female,24,157.0,56.0,25.0,107.0,40.8
11963688,female,44,171.0,64.0,29.0,103.0,40.9
12672483,female,58,175.0,72.0,21.0,101.0,40.5
15614396,male,70,214.0,113.0,21.0,100.0,40.8
18064102,male,38,177.0,81.0,30.0,110.0,41.1
13209388,female,73,173.0,77.0,26.0,103.0,40.8
14527870,female,26,151.0,52.0,22.0,98.0,40.2
14273029,male,43,191.0,91.0,21.0,98.0,40.7
18404606,female,35,174.0,68.0,25.0,105.0,40.7
11034665,female,22,159.0,57.0,21.0,105.0,40.5
17916079,male,59,191.0,93.0,25.0,102.0,40.9
13771122,female,34,164.0,57.0,26.0,107.0,41.0
19281731,male,28,186.0,93.0,25.0,109.0,41.2
18595772,female,75,165.0,69.0,25.0,104.0,40.8
18880919,female,29,171.0,67.0,22.0,103.0,40.8
16913021,male,69,185.0,93.0,22.0,99.0,40.7
18021896,female,40,154.0,58.0,25.0,103.0,41.0
18964819,male,25,191.0,84.0,28.0,107.0,40.8
15242656,male,61,179.0,87.0,21.0,106.0,40.6
10370270,female,32,171.0,70.0,23.0,104.0,40.7
10653701,female,22,153.0,50.0,29.0,110.0,41.1
13725682,female,34,149.0,51.0,25.0,105.0,40.7
19608993,male,65,178.0,83.0,23.0,99.0,40.8
14095962,female,68,176.0,73.0,21.0,94.0,40.3
19670207,female,28,170.0,70.0,30.0,117.0,40.9
13034954,female,74,189.0,83.0,29.0,103.0,41.3
13610844,female,20,152.0,50.0,22.0,102.0,40.8
13435846,female,43,159.0,62.0,27.0,114.0,41.1
16751791,female,45,148.0,52.0,21.0,98.0,40.2
19526955,female,58,162.0,57.0,25.0,109.0,40.8
14532532,male,21,185.0,81.0,25.0,112.0,40.7
13900774,female,29,158.0,59.0,29.0,111.0,41.0
13952760,male,43,192.0,94.0,25.0,109.0,40.5
17768023,male,31,188.0,88.0,24.0,99.0,40.6
18802349,female,25,150.0,51.0,26.0,104.0,40.7
13330545,male,25,195.0,90.0,22.0,104.0,40.7
19781708,male,64,178.0,82.0,22.0,101.0,40.6
14908657,male,49,193.0,99.0,24.0,107.0,40.9
12978154,female,60,163.0,65.0,21.0,97.0,40.5
12259323,female,58,166.0,66.0,30.0,115.0,41.1
16074027,female,39,158.0,54.0,26.0,105.0,40.8
10558201,male,51,195.0,99.0,29.0,102.0,40.6
14837197,male,26,182.0,86.0,26.0,102.0,40.7
17727728,male,73,174.0,81.0,28.0,110.0,40.7
15231534,female,45,157.0,60.0,22.0,106.0,40.9
15205594,male,73,170.0,78.0,25.0,101.0,41.4
11992881,female,72,168.0,66.0,26.0,109.0,41.0
10606035,male,33,171.0,73.0,26.0,108.0,40.9
16450399,male,25,189.0,86.0,22.0,101.0,40.6
11019640,female,79,163.0,68.0,23.0,103.0,40.6
17888854,male,32,192.0,92.0,29.0,113.0,40.5
10442926,male,79,194.0,103.0,21.0,96.0,40.9
15312711,female,77,158.0,57.0,29.0,108.0,41.0
15039513,female,53,165.0,70.0,21.0,89.0,40.4
17987326,female,69,165.0,67.0,27.0,106.0,40.9
11595508,female,39,165.0,61.0,22.0,103.0,40.7
16207778,female,45,184.0,85.0,22.0,94.0,40.4
16925643,male,58,178.0,80.0,23.0,97.0,40.8
10781632,male,24,196.0,94.0,23.0,102.0,40.7
18857088,female,62,162.0,66.0,23.0,105.0,41.1
14033072,male,36,181.0,82.0,25.0,108.0,41.0
11138587,male,28,194.0,99.0,23.0,95.0,40.6
10443985,male,54,172.0,71.0,21.0,107.0,40.9
17782436,female,24,166.0,65.0,24.0,114.0,40.8
19452696,male,34,204.0,104.0,21.0,104.0,40.6
18800165,female,20,157.0,49.0,25.0,106.0,40.6
10324890,male,69,171.0,80.0,21.0,103.0,40.3
19072275,male,46,169.0,72.0,25.0,108.0,40.7
13166742,female,32,172.0,69.0,26.0,109.0,40.8
12607588,female,61,181.0,78.0,25.0,98.0,40.8
14321577,female,41,165.0,62.0,26.0,113.0,40.8
12085861,female,47,166.0,67.0,28.0,106.0,40.8
12178337,male,27,189.0,93.0,30.0,104.0,40.7
15548556,male,42,169.0,66.0,21.0,108.0,40.3
15835097,female,45,159.0,59.0,30.0,113.0,41.1
17330495,female,49,158.0,58.0,23.0,99.0,40.8
15387162,female,22,155.0,56.0,24.0,109.0,40.8
12207896,male,22,177.0,78.0,25.0,102.0,40.7
11304802,male,23,172.0,74.0,22.0,102.0,40.1
15287420,female,37,166.0,60.0,23.0,101.0,40.8
18037928,male,74,180.0,84.0,22.0,107.0,40.6
12912304,female,26,150.0,52.0,29.0,108.0,40.5
15432463,male,29,189.0,85.0,22.0,102.0,40.5
16208777,male,33,182.0,85.0,29.0,107.0,40.8
12123806,female,32,158.0,55.0,24.0,110.0,40.8
10315802,female,38,177.0,74.0,25.0,108.0,40.9
12332538,male,59,185.0,91.0,22.0,98.0,40.8
15630018,male,38,201.0,109.0,23.0,108.0,41.2
17881176,male,71,191.0,97.0,22.0,107.0,40.1
12366903,male,36,184.0,84.0,23.0,105.0,40.8
12696272,female,33,159.0,56.0,27.0,110.0,40.9
11930345,male,41,186.0,89.0,25.0,107.0,40.7
10641564,female,26,158.0,54.0,22.0,93.0,40.7
11142903,male,49,181.0,88.0,22.0,100.0,40.8
14347923,male,49,188.0,89.0,29.0,107.0,40.6
13177714,female,55,168.0,71.0,29.0,108.0,40.6
19435593,male,24,182.0,76.0,26.0,114.0,40.7
14216138,female,62,191.0,91.0,25.0,100.0,40.6
19311868,female,24,175.0,67.0,25.0,103.0,40.5
18232674,female,39,178.0,72.0,22.0,100.0,40.7
19866430,male,72,183.0,86.0,24.0,105.0,40.5
10023167,male,39,188.0,91.0,24.0,104.0,40.8
15141065,male,32,176.0,76.0,27.0,108.0,40.8
15558353,male,29,189.0,86.0,24.0,96.0,40.8
12072028,female,43,154.0,56.0,29.0,109.0,40.9
18863317,female,51,167.0,63.0,26.0,112.0,41.0
19208516,male,69,189.0,93.0,30.0,104.0,40.9
14924826,female,22,161.0,53.0,21.0,107.0,40.4
14064841,female,70,157.0,57.0,29.0,118.0,40.8
15860816,male,48,176.0,79.0,28.0,105.0,41.0
18105316,male,20,163.0,59.0,23.0,113.0,40.7
13841132,male,47,189.0,91.0,21.0,105.0,40.5
17080412,female,64,164.0,68.0,29.0,109.0,40.9
17668463,female,23,162.0,58.0,27.0,103.0,40.7
11597565,male,44,177.0,81.0,24.0,111.0,40.7
15270927,male,71,196.0,97.0,23.0,110.0,40.7
19407805,male,44,182.0,86.0,26.0,107.0,40.7
13772950,male,62,185.0,92.0,21.0,101.0,40.7
11914481,male,73,163.0,67.0,26.0,110.0,41.0
